,Image_names,cell_type,xmin,xmax,ymin,ymax
4686,84.jpg,Platelets,165,201,431,467
4687,84.jpg,RBC,514,633,267,372
4688,84.jpg,RBC,209,328,151,256
4689,84.jpg,RBC,247,366,119,224
4690,84.jpg,RBC,310,429,135,240
4691,84.jpg,RBC,356,475,130,235
4692,84.jpg,RBC,399,518,153,258
4693,84.jpg,RBC,437,556,161,266
4694,84.jpg,RBC,506,625,137,242
4695,84.jpg,RBC,113,232,1,105
4696,84.jpg,RBC,217,336,1,105
4697,84.jpg,RBC,292,411,27,132
4698,84.jpg,RBC,1,100,182,312
4699,84.jpg,RBC,358,478,398,480
4700,87.jpg,WBC,71,192,126,245
4701,87.jpg,Platelets,450,490,51,88
4702,87.jpg,Platelets,554,594,360,397
4703,87.jpg,Platelets,511,551,425,462
4704,87.jpg,Platelets,1,39,204,241
4705,87.jpg,RBC,428,546,103,202
4706,87.jpg,RBC,305,423,254,353
4707,87.jpg,RBC,269,387,368,467
4708,87.jpg,RBC,1,118,244,343
4709,87.jpg,RBC,1,118,307,406
4710,87.jpg,RBC,77,170,424,480
4711,87.jpg,RBC,191,302,55,184
4712,87.jpg,RBC,239,333,173,266
4713,87.jpg,RBC,377,466,327,432
4714,87.jpg,RBC,294,388,157,250
4715,88.jpg,RBC,495,605,100,187
4716,88.jpg,RBC,407,516,88,179
4717,88.jpg,RBC,351,465,195,307
4718,88.jpg,RBC,373,479,386,480
4719,88.jpg,RBC,127,233,1,93
4720,88.jpg,RBC,296,402,86,179
4721,88.jpg,RBC,129,235,347,440
4722,88.jpg,WBC,192,296,223,329
4723,89.jpg,RBC,413,537,202,317
4724,89.jpg,RBC,227,338,372,457
4725,89.jpg,RBC,34,145,2,100
4726,89.jpg,RBC,122,233,236,334
4727,89.jpg,RBC,367,478,123,221
4728,89.jpg,RBC,1,108,139,249
4729,89.jpg,RBC,245,356,123,221
4730,89.jpg,RBC,526,637,56,154
4731,89.jpg,RBC,419,514,1,78
4732,89.jpg,RBC,1,92,300,393
4733,89.jpg,WBC,254,381,225,370
4734,89.jpg,Platelets,61,88,387,415
4735,89.jpg,Platelets,77,103,432,472
4736,9.jpg,WBC,42,277,183,381
4737,9.jpg,RBC,398,519,222,330
4738,9.jpg,RBC,505,626,103,211
4739,9.jpg,RBC,366,472,315,413
4740,9.jpg,RBC,456,562,312,410
4741,9.jpg,RBC,524,630,250,348
4742,9.jpg,RBC,534,640,335,433
4743,9.jpg,RBC,353,459,43,141
4744,9.jpg,RBC,316,422,43,141
4745,9.jpg,RBC,265,371,25,123
4746,9.jpg,RBC,221,327,18,116
4747,9.jpg,RBC,109,221,1,85
4748,9.jpg,RBC,1,96,166,299
4749,9.jpg,RBC,263,365,402,480
4750,9.jpg,RBC,178,280,402,480
4751,9.jpg,RBC,1,102,1,77
4752,9.jpg,RBC,196,313,135,215
4753,9.jpg,RBC,447,607,392,480
4754,9.jpg,RBC,148,234,62,172
4755,9.jpg,RBC,438,564,1,85
4756,90.jpg,RBC,211,321,345,417
4757,90.jpg,RBC,385,495,125,240
4758,90.jpg,RBC,249,359,112,227
4759,90.jpg,RBC,487,604,159,275
4760,90.jpg,RBC,204,319,1,103
4761,90.jpg,RBC,67,151,286,383
4762,90.jpg,RBC,475,566,403,480
4763,90.jpg,RBC,308,426,403,480
4764,90.jpg,RBC,26,129,59,169
4765,90.jpg,RBC,1,80,20,146
4766,90.jpg,WBC,306,451,236,374
4767,90.jpg,Platelets,304,333,217,253
4768,91.jpg,RBC,230,358,143,243
4769,91.jpg,RBC,237,348,1,84
4770,91.jpg,RBC,134,245,78,162
4771,91.jpg,RBC,80,173,53,136
4772,91.jpg,RBC,495,591,1,79
4773,91.jpg,RBC,106,199,203,287
4774,91.jpg,RBC,408,501,383,467
4775,91.jpg,RBC,461,554,374,458
4776,91.jpg,RBC,232,325,377,461
4777,91.jpg,RBC,471,571,80,189
4778,91.jpg,RBC,378,482,1,72
4779,91.jpg,RBC,19,119,155,256
4780,91.jpg,WBC,240,362,262,389
4781,91.jpg,Platelets,402,440,72,113
4782,91.jpg,Platelets,262,300,74,115
4783,92.jpg,RBC,185,294,138,236
4784,92.jpg,RBC,273,382,155,253
4785,92.jpg,RBC,430,539,227,325
4786,92.jpg,RBC,522,631,153,251
4787,92.jpg,RBC,325,434,254,352
4788,92.jpg,RBC,294,403,305,403
4789,92.jpg,RBC,347,456,28,126
4790,92.jpg,RBC,459,568,91,189
4791,92.jpg,RBC,330,439,372,470
4792,92.jpg,WBC,210,342,3,115
4793,93.jpg,RBC,14,115,275,381
4794,93.jpg,RBC,1,101,374,480
4795,93.jpg,RBC,343,444,366,472
4796,93.jpg,RBC,294,384,386,480
4797,93.jpg,RBC,333,423,248,342
4798,93.jpg,RBC,198,282,1,133
4799,93.jpg,RBC,460,548,146,253
4800,93.jpg,RBC,495,583,145,252
4801,93.jpg,RBC,543,640,158,260
4802,93.jpg,RBC,520,630,267,371
4803,93.jpg,RBC,310,399,183,266
4804,93.jpg,RBC,533,640,1,74
4805,93.jpg,WBC,282,413,42,169
4806,93.jpg,Platelets,485,524,336,368
4807,94.jpg,RBC,452,587,200,308
4808,94.jpg,RBC,357,465,319,420
4809,94.jpg,RBC,295,403,379,480
4810,94.jpg,RBC,108,216,222,323
4811,94.jpg,RBC,197,305,379,480
4812,94.jpg,RBC,440,548,24,125
4813,94.jpg,RBC,362,470,1,100
4814,94.jpg,RBC,575,640,269,366
4815,94.jpg,RBC,290,355,113,210
4816,94.jpg,RBC,226,331,293,382
4817,94.jpg,RBC,1,107,357,473
4818,94.jpg,Platelets,479,519,290,326
4819,94.jpg,WBC,9,137,1,103
4820,95.jpg,RBC,4,119,354,452
4821,95.jpg,RBC,29,162,233,372
4822,95.jpg,RBC,39,153,174,267
4823,95.jpg,RBC,138,206,168,298
4824,95.jpg,RBC,22,105,1,79
4825,95.jpg,RBC,260,363,46,157
4826,95.jpg,RBC,383,470,15,100
4827,95.jpg,RBC,169,278,104,191
4828,95.jpg,RBC,194,313,227,315
4829,95.jpg,RBC,160,275,318,432
4830,95.jpg,RBC,231,346,320,434
4831,95.jpg,RBC,356,471,301,428
4832,95.jpg,RBC,94,171,42,174
4833,95.jpg,RBC,3,106,88,179
4834,95.jpg,RBC,131,229,3,113
4835,95.jpg,RBC,545,640,167,304
4836,95.jpg,RBC,457,577,420,480
4837,95.jpg,Platelets,460,500,347,393
4838,95.jpg,WBC,307,536,128,329
4839,96.jpg,RBC,8,120,209,298
4840,96.jpg,RBC,137,244,307,414
4841,96.jpg,RBC,56,140,266,406
4842,96.jpg,RBC,347,465,257,361
4843,96.jpg,RBC,257,366,328,411
4844,96.jpg,RBC,244,332,176,313
4845,96.jpg,RBC,313,420,162,269
4846,96.jpg,RBC,516,633,256,363
4847,96.jpg,RBC,519,636,102,209
4848,96.jpg,RBC,244,363,407,480
4849,96.jpg,RBC,130,254,207,293
4850,96.jpg,RBC,50,173,69,174
4851,96.jpg,RBC,407,495,215,298
4852,96.jpg,RBC,476,564,1,66
4853,96.jpg,RBC,363,459,354,480
4854,96.jpg,Platelets,486,535,62,102
4855,96.jpg,WBC,193,413,1,186
4856,98.jpg,RBC,451,544,271,365
4857,98.jpg,RBC,453,546,340,434
4858,98.jpg,RBC,205,302,369,480
4859,98.jpg,RBC,270,367,319,430
4860,98.jpg,RBC,164,245,173,279
4861,98.jpg,RBC,206,309,52,179
4862,98.jpg,RBC,61,160,131,236
4863,98.jpg,RBC,555,640,172,274
4864,98.jpg,RBC,37,144,303,403
4865,98.jpg,RBC,502,610,57,157
4866,98.jpg,RBC,381,489,2,102
4867,98.jpg,RBC,103,193,25,113
4868,98.jpg,RBC,1,89,32,120
4869,98.jpg,RBC,247,352,248,336
4870,98.jpg,RBC,1,80,138,238
4871,98.jpg,RBC,106,182,228,319
4872,98.jpg,WBC,268,554,91,286
4873,99.jpg,RBC,371,481,278,380
4874,99.jpg,RBC,538,636,167,262
4875,99.jpg,RBC,497,599,61,159
4876,99.jpg,RBC,105,191,221,322
4877,99.jpg,RBC,225,310,349,434
4878,99.jpg,RBC,66,152,266,357
4879,99.jpg,RBC,1,92,1,72
4880,99.jpg,RBC,31,114,152,235
4881,99.jpg,RBC,377,466,153,244
4882,99.jpg,RBC,256,380,28,137
4883,99.jpg,RBC,63,155,43,154
4884,99.jpg,RBC,418,517,64,166
4885,99.jpg,RBC,307,396,363,454
4886,99.jpg,WBC,178,360,130,311
4887,99.jpg,Platelets,29,72,414,449
